#InitialSeverity, Response, Confidence, PressEvent_seconds, ReleaseEvent_seconds
             0.0,        6, 0.13616365268890449,                5.0,                  5.0
             7.0,        9, 0.0572001203974602,                5.0,                  5.0
             6.0,        7, 0.17366776370214548,                5.0,                  5.0
             4.0,        6, 0.0836794781925627,                5.0,                  5.0
             4.0,        2, 0.5418282154015284,                0.0,                  0.0
             8.0,        8, 0.07563799690668616,                5.0,                  5.0
             0.0,        1, 0.12122864474952216,                5.0,                  5.0
             6.0,        9, 0.18545772546916628,                5.0,                  5.0
             2.0,        1, 0.1234660336305684,                5.0,                  5.0
             0.0,        4, 0.08183894941992889, 4.0584057399119535,                  5.0
             5.0,        7, 0.13279588755563745,                5.0,                  5.0
             9.0,        0,         -1,                  0,                    0
             7.0,       10, 0.08914996202882997,                5.0,                  5.0
             7.0,        9, 0.07546603964549978,                5.0,                  5.0
             7.0,        7, 0.19451049286949385,                5.0,                  5.0
             7.0,        2, 0.3287966331049933,  2.868545493072215,                  5.0
             5.0,        1, 0.5418282154015284,                0.0,                  0.0
             1.0,        1, 0.7109242800553771,                0.0,                  0.0
             8.0,        8, 0.07563799690668616,                5.0,                  5.0
             4.0,        9, 0.08060489877423661,                5.0,                  5.0
             5.0,        9, 0.1868206854983154,                5.0,                  5.0
             3.0,        3, 0.3287966331049933,  2.868545493072215,                  5.0
             1.0,        0,         -1,                0.0,                  0.0
             9.0,        9, 0.11484231366181621,                5.0,                  5.0
             7.0,       10, 0.11755173330186175,                5.0,                  5.0
             6.0,        5, 0.23267896823532547,  4.751775555552621,                  5.0
             4.0,        6, 0.18848025029978394,                5.0,                  5.0
             8.0,        8, 0.07563799690668616,                5.0,                  5.0
             5.0,        9, 0.05682702212439099,                5.0,                  5.0
             4.0,        5, 0.2932990351838467, 3.7517755555526207,                  5.0
             4.0,        6, 0.0836794781925627,                5.0,                  5.0
             2.0,        0,         -1,                0.0,                  0.0
             0.0,        0,         -1, 2.6439541266225897,    4.353527190275538
             5.0,        8, 0.08326442467096869,                5.0,                  5.0
             8.0,       10, 0.05255787274085536,                5.0,                  5.0
             0.0,        6, 0.14849483207750985,                5.0,                  5.0
             8.0,        3, 0.18848025029978407,                5.0,                  5.0
             8.0,        8, 0.07563799690668616,                5.0,                  5.0
             2.0,        8, 0.0724410406450689,                5.0,                  5.0
             6.0,        8, 0.09990592549182652,                5.0,                  5.0
             1.0,        4, 0.18848025029978382,                5.0,                  5.0
             7.0,        0,         -1,                0.0,                  0.0
             7.0,        0,         -1, 2.6439541266225897,    4.353527190275538
             3.0,        1, 0.5418282154015284, 0.15010092653058063,                  0.0
             0.0,        0,         -1,                0.0,                  0.0
             9.0,        9, 0.11484231366181621,                5.0,                  5.0
             4.0,       10, 0.0613424576193272,                5.0,                  5.0
             8.0,       10, 0.07597585799634626,                5.0,                  5.0
             6.0,        1, 0.7109242800553771,                0.0,                  0.0
             7.0,        0,         -1,                  0,                    0
             7.0,        0,         -1,                  0,                    0
             1.0,        0,         -1,                  0,                    0
             3.0,        0,         -1,                  0,                    0
             4.0,       10, 0.09052245818538077,                5.0,                  5.0
