#InitialSeverity, Response, Confidence, PressEvent_seconds, ReleaseEvent_seconds
             0.0,        8, 0.06858253123633468,                5.0,                  5.0
             7.0,        9, 0.0773263020994052,                5.0,                  5.0
             6.0,        9, 0.0737383400014915,                5.0,                  5.0
             4.0,        4, 0.32879662555420736, 3.9781254639162005,                  5.0
             4.0,        0,         -1,                  0,                    0
             8.0,        8, 0.07387480634583567,                5.0,                  5.0
             0.0,        8, 0.0680126119427074, 0.4507961040236479,                  5.0
             6.0,        9, 0.072637787180033,                5.0,                  5.0
             2.0,        5, 0.2527640571908685,                5.0,                  5.0
             0.0,        0,         -1,                  0,                    0
             5.0,        0,         -1,                  0,                    0
             9.0,        0,         -1,                  0,                    0
             7.0,        8, 0.07456079095455162,                5.0,                  5.0
             7.0,        9, 0.0773263020994052,                5.0,                  5.0
             7.0,        9, 0.07206910848953613,                5.0,                  5.0
             7.0,        4, 0.32879662555420736, 3.9781254639162005,                  5.0
             5.0,        0,         -1,                  0,                    0
             1.0,        0,         -1,                  0,                    0
             8.0,        8, 0.07387480634583567,                5.0,                  5.0
             4.0,        9, 0.08108712156682156,                5.0,                  5.0
             5.0,        9, 0.07558697651058216,                5.0,                  5.0
             3.0,        4, 0.32879662555420736, 3.9781254639162005,                  5.0
             1.0,        0,         -1,                  0,                    0
             9.0,        8, 0.07322121526330243,  4.533887644430568,                  5.0
             7.0,        9, 0.0773263020994052,                5.0,                  5.0
             6.0,        9, 0.0737383400014915,                5.0,                  5.0
             4.0,        4, 0.32879662555420736, 3.9781254639162005,                  5.0
             8.0,        8, 0.07387480634583567,                5.0,                  5.0
             5.0,        9, 0.07975519626154316,                5.0,                  5.0
             4.0,        9, 0.07737799389650528,                5.0,                  5.0
             4.0,        4, 0.32879662555420736, 3.9781254639162005,                  5.0
             2.0,        0,         -1,                  0,                    0
             0.0,        0,         -1,                  0,                    0
             5.0,        8, 0.07606274781109118,                5.0,                  5.0
             8.0,        9, 0.07615827425213209,                5.0,                  5.0
